landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/blog/two-months-launching-second-app/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	2	-2	0	0	0	0	2
/blog/two-months-launching-second-app/	Stop Building Features. Start Reading Your Data. | GainFrame	0	2	-2	0	0	0	0	2
/comics/split-tier-list/	The Workout Split Tier List — Fitness Comic | GainFrame	0	2	-2	0	2	-2	0	0
/privacy/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/tools/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	2	-2	0	0	0	0	2
/tools/body-fat-visualizer/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/tools/ffmi-calculator/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	4	6	-2	2	2	0	3	1
/unsubscribe/?token=B32CEF66-22E9-4BCE-8572-8E316F50E750	Unsubscribe · GainFrame	0	2	-2	0	2	-2	0	0
/unsubscribe/?token=c1122ac8-5920-44e5-bffd-e10329f8ce40	Unsubscribe · GainFrame	0	2	-2	0	2	-2	0	0
/unsubscribe/?token=e48e499a-f02b-4f89-8c1e-e6f56fc69948	Unsubscribe · GainFrame	0	2	-2	0	2	-2	0	0
/wilmington/?ttclid=E_C_P_Ct4BbBiBIDyVy-l2oq6hrPzzmw9JX8ykmk6tLpMIg9Ve4h2d08l9l6Wy59mgyMTIwZCdNmgo47fJP4LpXltIDYX58Tj1tHNWIfApNm7ArhOU8gNmQ6oYJUOubA7QqIqo1UL5UEH-tX9DwCVo_LtzRQOP4JtiLyMJVmuqJkCGGqKOj7fUS9dwc0pfWVXDYFdfQdR_k-pXGlkOtbUJVH3SEslQLTYRYGrRrleywfvzy43_jy6Q5zzpVqbvbDxDscXHOvEr9vpcGuFjh_u9WEuOUvjwrCC6Cf6P8ebIcX9kD417EgR2Mi4w	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	2	-2	0	1	-1	0	0
/wilmington/?ttclid=E_C_P_Ct8B2jVD05dM1modDeIhw2C20eGltBwPGgvD9ba9rcl3v0utzBlgBGkdEQ6FtcZo4LiO7LTpR5c-AO4-9Ch96ejJ6gsxjaJ2XfLMzoe_Sm4v9T78LYjTVuDfd9I6p78_CEqalQtG28rCHBvdUNkafYYe4RXHzzP2vWroJ5DmniqqjPGSCu-S9RDGZXV6w3yO3Dw3w8GPllK0IZXZvEfqN7SUw4ojdFaatbz4TDa900ZwYCxooq3Ug1VxU8yMBX1vOx4JlgrqPry5c9m9I4KRwsFfsXaD7DtAFUUrXDwDxr_OjxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	2	-2	0	1	-1	0	0
/wilmington/?ttclid=E_C_P_Ct8BEQRK_26C57Ohepuiv5PWw_BeIs33zzQ_5Mi-0Qg1w_5o-ttZINF5D_d0YKJDUXH7ymApPY0roCgGIdrUIF4c8toV2E_9bsxMazclMs-71N_FJvL41xnS8C8XRJ_5IJoyE3nMW_iYA_ppj26ZPbI4Cp5QaWUTh1xvnhJEW4yXmyPlNB0Uv40W9P__dE82TejTfuyJCHZszlnouR4vcY5LlxJFYesrxKaGMDPuHjWGJxcsb0uoMcyDaCAPM9IH_E-qwhOhEJcVJTF2Ub2JFcYAdmpmdoosccfXqjOA7gfyKxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	2	-2	0	2	-2	0	0
/wilmington/?ttclid=E_C_P_Ct8BOpz3__LcNNfLSBALeo6lAiKaVAutAht0NOvm8Y_eiukUX82JYXNVQNPLipzQzIpFDvZfspBUH0Enwp8JIysy8ltwXHYW473WbDQasfcXtsxDUm7d40zYYSGVGvel4gUem4p6fZ7COrAmHSadbNoDRcrXaVqC3k8eYLjxnvWROwButFWaJLx9KcZ-2vAEeXNdm_fUftrFb62OrhqRQhAA9nUNA24zDQ1AWnOQgXp_Mzncc7CBx9n48MbBEFN8rQT8yJE4F5NsoLcGTOWZB78cLbbLUnGbKl7M8JWzw3lp5BIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	2	-2	0	2	-2	0	0
/wilmington/?ttclid=E_C_P_CtwBoFLRinQ17RlSruX1Y9SN9EB7V3Z88EaV_FZnyr3UwGGjbHSeHBi8n8oo6Cd1WPyHuN1tM5CHpecgvvEFiXARtbYkv3mMJnKEbi--7kFYLddvI2M3qlPa6MQ8YgxmVw1PCdHdSF23EfhROdQWMNvqUOStwfiDsvA_WN18xDe8sWeVJ4S6VqTJjCgZjQ9nI6nETyBXTjSGkYAVZdPNSt_pfuyZ3GKatSylnjWSV-cFVpI2ZvNNAGlDV6smvBgxWESSFc_XDav49ktiKY0Jai2lUFt9j1y1jnUJzOY6YxIEdjIuMA	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	2	-2	0	1	-1	0	1
(not set)	Average Waist Size for Men: By Age, Height & What It Means | GainFrame	5	8	-3	0	0	0	0	1
(not set)	Best Body Recomposition Apps in 2026: 6 Tools Tested & Ranked | GainFrame	1	4	-3	0	0	0	0	0
(not set)	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	1	4	-3	0	0	0	0	0
(not set)	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	3	-3	0	0	0	0	0
(not set)	GainFrame — Privacy Policy	0	3	-3	0	0	0	0	1
/	6 Best Body Composition Scales in 2026 (Ranked by What You Get) | GainFrame	0	3	-3	0	0	0	0	3
/	Am I Bulking Too Fast? The Rate Check | GainFrame	0	3	-3	0	0	0	0	3
/	Best AI Body Transformation Apps (2026): 6 Trackers Tested & Ranked | GainFrame	1	4	-3	0	0	0	1	4
/	Best InBody Alternatives (2026): Scales, DEXA & AI Apps Ranked | GainFrame	0	3	-3	0	0	0	0	3
/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	0	3	-3	0	0	0	0	3
/	Body Fat Percentage Calculator — Free Estimate | GainFrame	5	8	-3	0	0	0	5	8
/	Cutting Without Counting Calories: What Actually Works | GainFrame	0	3	-3	0	0	0	0	3
/	GainFrame - تطبيق الذكاء الاصطناعي لتحليل تكوين الجسم لرواد الصالات الرياضية	0	3	-3	0	0	0	0	3
/	How to Get a Smaller Waist: What Works and What's a Myth | GainFrame	0	3	-3	0	0	0	0	3
/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	2	5	-3	0	0	0	2	5
/	Renpho Scale Review (2026): What $30 Actually Buys | GainFrame	0	3	-3	0	0	0	0	3
/	Strength Standards Calculator — Am I Strong? | GainFrame	0	3	-3	0	0	0	0	3
/?ref=huntscreens.com	GainFrame - The AI Body Composition App for Gym Goers	0	3	-3	0	1	-1	0	0
/?ref=selectedsite	GainFrame - The AI Body Composition App for Gym Goers	0	3	-3	0	3	-3	0	0
/about/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	2	5	-3	0	0	0	2	5
/about/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	2	5	-3	0	0	0	2	4
/blog/	GainFrame Transformation Challenge — Win $300 | #GainFrameChallenge	0	3	-3	0	0	0	0	3
/blog/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	4	7	-3	0	0	0	3	7
/blog/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	1	4	-3	0	0	0	1	4
/blog/1000-mrr-five-months/	My App Has Copycats Now | GainFrame	0	3	-3	0	0	0	0	3
/blog/ai-body-fat-photo-accuracy-study/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	3	-3	0	0	0	0	3
/blog/ai-body-fat-photo-accuracy-study/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	6	9	-3	0	0	0	6	9
/blog/ai-physique-rating-apps/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	3	-3	0	0	0	0	3
/blog/are-smart-scales-accurate/	Are Smart Scales Accurate? What the Numbers Actually Mean | GainFrame	1	4	-3	1	4	-3	0	2
/blog/best-ai-body-fat-apps/	I Compared My AI Body Scan to a $150 DEXA Scan — Here's How Close It Got | GainFrame	1	4	-3	0	0	0	1	4
/blog/best-ai-personal-trainer-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	3	-3	0	0	0	0	3
/blog/best-body-transformation-apps/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	3	-3	0	0	0	0	3
/blog/best-fitness-app-stack-2026/	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame	1	4	-3	1	4	-3	0	1
/blog/best-zozofit-alternatives/	GainFrame - The AI Body Composition App for Gym Goers	0	3	-3	0	0	0	0	3
/blog/dexa-scan-alternative/	Free AI Body Fat Estimator from a Photo | GainFrame	1	4	-3	0	0	0	1	4
/blog/gainframe-is-live/	GainFrame Is Live on the App Store | GainFrame	5	8	-3	4	2	2	0	1
/blog/generative-engine-optimization-case-study/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	4	-3	0	0	0	0	4
/blog/how-to-take-progress-photos-weight-loss/	How to Take Progress Photos for Weight Loss (and Why They Beat the Scale) | GainFrame	4	7	-3	4	7	-3	0	1
/blog/how-to-tell-if-skinny-fat/	How to Tell If You're Skinny Fat (And Why the Scale Can't) | GainFrame	2	5	-3	2	4	-2	0	1
/blog/how-to-track-muscle-gain-progress/	How to Track Muscle Gain Progress: 5 Methods Ranked (Photos, Measurements, DEXA & AI) | GainFrame	5	8	-3	5	7	-2	2	1
/blog/idea-validator-scored-my-live-app/	GainFrame - The AI Body Composition App for Gym Goers	0	3	-3	0	0	0	0	3
/blog/ios-app-playbook-2026/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	3	-3	0	0	0	0	3
/blog/organic-traffic-15x-90-days/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	0	3	-3	0	0	0	0	3
/blog/organic-traffic-15x-90-days/	我如何在90天内将应用的自然流量提升15倍 | GainFrame	0	3	-3	0	0	0	0	3
/blog/out-of-the-box-marketing-experiments/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	3	-3	0	0	0	0	3
/blog/out-of-the-box-marketing-experiments/	Three of Every Four People Who Install My App Are Gone Within a Week | GainFrame	0	3	-3	0	0	0	0	3
/blog/ray-fitness-app-review/	GainFrame Coach vs Fitbod vs Ray vs GymStreak (2026 Comparison) | GainFrame	0	3	-3	0	0	0	0	3
/blog/spent-5k-on-app-ads/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	3	-3	0	0	0	0	3
/blog/the-velocity-advantage/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame	1	4	-3	1	3	-2	0	2
/blog/trial-conversion-21-to-44/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	4	-3	0	0	0	1	4
/blog/trial-conversion-21-to-44/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	3	-3	0	0	0	0	3
/giveaway/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	3	-3	0	0	0	0	3
/landing-v2/	Progress photos that explain what changed | GainFrame	0	3	-3	0	1	-1	0	3
/tools/body-fat-from-photo/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	3	-3	0	0	0	0	3
/tools/body-fat-from-photo/	أداة مجانية لتقدير نسبة الدهون في الجسم باستخدام الذكاء الاصطناعي من صورة | GainFrame	0	3	-3	0	0	0	0	3
/tools/body-fat-visualizer/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	3	-3	0	0	0	0	3
/wilmington/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	3	-3	0	0	0	0	3
(not set)	How Accurate Is AI Body Fat From Photos? A 1,273-Person DEXA Study | GainFrame	1	5	-4	0	0	0	0	0
/	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	2	6	-4	2	0	2	0	6
/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	4	-4	0	0	0	0	4
/	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	0	4	-4	0	0	0	0	4
/about/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	4	-4	0	0	0	0	4
/blog/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	4	-4	0	0	0	0	4
/blog/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	4	-4	0	0	0	0	3
/blog/	In-App Surveys Got 189 Responses. My Cancel Emails Got Zero. | GainFrame	0	4	-4	0	0	0	0	4
/blog/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	4	-4	0	0	0	0	3
/blog/apps-like-umax/	Apps Like Umax for Your Physique: 5 AI Body Rating Apps (2026) | GainFrame	8	12	-4	8	12	-4	5	3
/blog/average-body-fat-percentage-men/	Average Body Fat Percentage for Men: Charts by Age & Fitness Level | GainFrame	0	4	-4	0	4	-4	0	3
/blog/best-ai-body-fat-apps/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	4	-4	0	0	0	0	4
/blog/best-ai-body-fat-apps/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	4	-4	0	0	0	0	4
/blog/best-body-transformation-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	4	-4	0	0	0	0	4
/blog/ios-app-playbook-2026/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	3	7	-4	0	0	0	3	7
/blog/organic-traffic-15x-90-days/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	0	4	-4	0	0	0	0	4
/blog/retention-hardest-problem/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	4	-4	0	0	0	0	4
/blog/spent-5k-on-	404: This page could not be found.	0	4	-4	0	4	-4	0	0
/blog/trial-conversion-21-to-44/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	4	-4	0	0	0	0	4
/blog/understanding-ai-physique-score/	Understanding Your AI Physique Score: What 1–100 Really Means | GainFrame	7	11	-4	7	11	-4	3	3
/blog/visceral-fat-app/	Best Visceral Fat Tracking Apps in 2026 (And What They Can Actually Measure) | GainFrame	16	20	-4	15	17	-2	1	7
/blog/waist-to-hip-ratio/	Waist-to-Hip Ratio: The Chart, the Thresholds & How to Improve It | GainFrame	7	11	-4	7	11	-4	4	2
/tools/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	4	-4	0	0	0	0	4
/tools/calorie-deficit-calculator/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	4	-4	0	4	-4	0	1
(not set)	An AI Idea Validator Scored My Live App 66/100 | GainFrame	1	6	-5	0	0	0	0	0
(not set)	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	1	6	-5	0	0	0	0	0
/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	1	6	-5	0	0	0	1	6
/	AI Body Fat Apps for Android: What Works in 2026 | GainFrame	1	6	-5	0	0	0	1	6
/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	2	7	-5	0	0	0	2	7
/	Best Progress Photo Apps for Android (2026): What Actually Works | GainFrame	1	6	-5	0	0	0	1	6
/	GainFrame — Stop Guessing Your Body Fat	0	5	-5	0	0	0	0	5
/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	8	13	-5	0	0	0	2	11
/about/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	5	-5	0	0	0	0	5
/blog/1000-mrr-five-months/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	5	-5	0	0	0	0	5
/blog/1000-mrr-five-months/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	6	-5	0	0	0	1	6
/blog/1000-mrr-five-months/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	1	6	-5	0	0	0	1	6
/blog/5-tips-better-progress-photos/	The Complete Guide to Progress Photos That Actually Track Change | GainFrame	8	13	-5	7	12	-5	3	1
/blog/ai-fitness-coach-vs-chatgpt/	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	19	24	-5	17	20	-3	8	7
/blog/body-fat-percentage-chart/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	33	38	-5	0	0	0	32	38
/blog/gainframe-vs-fitbod-ray-gymstreak/	GainFrame Coach vs Fitbod vs Ray vs GymStreak (2026 Comparison) | GainFrame	7	12	-5	7	10	-3	3	3
/blog/moving-the-goalposts/	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	1	6	-5	1	4	-3	0	3
/blog/organic-traffic-15x-90-days/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	5	-5	0	0	0	0	5
/blog/organic-traffic-15x-90-days/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	4	9	-5	0	0	0	3	9
/blog/organic-traffic-15x-90-days/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	5	-5	0	0	0	0	5
/blog/out-of-the-box-marketing-experiments/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	5	-5	0	0	0	0	5
/blog/should-i-bulk-or-cut-quiz/	Should I Bulk or Cut? A 2-Minute Self-Assessment | GainFrame	4	9	-5	4	9	-5	2	3
/blog/trial-conversion-21-to-44/	GainFrame - The AI Body Composition App for Gym Goers	0	5	-5	0	0	0	0	5
/giveaway/	GainFrame - The AI Body Composition App for Gym Goers	0	5	-5	0	0	0	0	5
/tools/strength-standards-calculator/	Strength Standards Calculator — Am I Strong? | GainFrame	0	5	-5	0	5	-5	0	1
/	GainFrame: la aplicación de composición corporal con IA para quienes van al gimnasio.	0	6	-6	0	0	0	0	4
/blog/10-pounds-fat-vs-muscle/	10 Pounds of Fat vs 10 Pounds of Muscle: What It Actually Looks Like | GainFrame	6	12	-6	6	11	-5	1	6
/blog/ai-body-fat-photo-accuracy-study/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	6	-6	0	0	0	0	6
/blog/almost-quit-in-may-12-month-goals/	My App Flatlined at $530 MRR in May. I Almost Quit. These Are My Goals for the Next 12 Months. | GainFrame	3	9	-6	1	5	-4	1	5
/blog/best-apps-track-muscle-gain/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress — Why You Need Both | GainFrame	6	12	-6	6	10	-4	1	3
/blog/best-free-progress-photo-apps/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	1	7	-6	0	0	0	1	7
/blog/best-workout-tracker-apps/	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	6	-6	0	5	-5	0	2
/blog/body-fat-from-photo-app/	Free AI Body Fat Estimator from a Photo | GainFrame	3	9	-6	0	0	0	3	9
/blog/how-often-progress-photos/	How Often Should You Take Progress Photos? (Science-Backed Answer) | GainFrame	6	12	-6	5	6	-1	0	6
/blog/ios-app-playbook-2026/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	6	-6	0	0	0	0	6
/blog/ios-app-playbook-2026/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	2	8	-6	0	0	0	2	8
/blog/ios-app-playbook-2026/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	0	6	-6	0	0	0	0	6
/blog/metamorph-vs-gainframe/	Metamorph vs GainFrame: Which Progress Photo App Wins for Serious Lifters in 2026? | GainFrame	0	6	-6	0	4	-4	0	2
/blog/out-of-the-box-marketing-experiments/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	6	-6	0	0	0	0	6
/blog/out-of-the-box-marketing-experiments/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	6	-6	0	0	0	0	6
/blog/out-of-the-box-marketing-experiments/	GainFrame Transformation Challenge — Win $300 | #GainFrameChallenge	0	6	-6	0	0	0	0	6
/comics/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	6	-6	0	0	0	0	6
/comics/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	3	9	-6	0	0	0	0	8
/tools/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	3	9	-6	0	0	0	3	9
/tools/body-fat-from-photo/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	2	8	-6	0	0	0	2	8
(not set)	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	2	9	-7	0	0	0	0	1
/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	4	11	-7	0	0	0	4	11
/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	116	123	-7	2	0	2	90	122
/about/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	11	18	-7	1	0	1	7	17
/blog/1000-mrr-five-months/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	6	13	-7	0	0	0	6	13
/blog/1000-mrr-five-months/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	1	8	-7	0	0	0	1	8
/blog/chatgpt-workout-plan/	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	7	14	-7	7	12	-5	3	8
/blog/ios-app-playbook-2026/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	7	-7	0	0	0	0	7
/blog/out-of-the-box-marketing-experiments/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	1	8	-7	0	0	0	1	8
/blog/out-of-the-box-marketing-experiments/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	1	8	-7	0	0	0	1	8
/blog/retention-hardest-problem/	GainFrame - The AI Body Composition App for Gym Goers	0	7	-7	0	0	0	0	7
/blog/spent-5k-on-app-ads/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	7	-7	0	0	0	0	6
/blog/spent-5k-on-app-ads/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	7	-7	0	0	0	0	6
/comics/	GainFrame - The AI Body Composition App for Gym Goers	0	7	-7	0	0	0	0	7
(not set)	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	0	8	-8	0	0	0	0	2
/	GainFrame — Privacy Policy	5	13	-8	0	0	0	4	13
/blog/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	8	-8	0	0	0	0	8
/blog/best-body-scanning-measurement-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	8	-8	0	0	0	0	8
/blog/best-progress-photo-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	8	-8	0	0	0	0	8
/blog/dad-bod-body-fat-percentage/	Dad Bod Body Fat Percentage: What It Is (and What It Looks Like) | GainFrame	7	15	-8	7	13	-6	2	5
/blog/generative-engine-optimization-case-study/	GainFrame - The AI Body Composition App for Gym Goers	0	8	-8	0	0	0	0	8
/blog/organic-traffic-15x-90-days/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	2	10	-8	0	0	0	2	10
/blog/physique-rating-scale/	The Physique Rating Scale: What the Numbers Actually Mean | GainFrame	3	11	-8	2	10	-8	1	3
/blog/spent-5k-on-app-ads/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	8	-8	0	0	0	0	8
/blog/spent-5k-on-app-ads/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	1	9	-8	0	0	0	1	9
/blog/spent-5k-on-app-ads/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	8	-8	0	0	0	0	8
/tools/body-fat-visualizer/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	8	-8	0	0	0	0	8
/blog/body-fat-percentage-chart/	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	96	105	-9	93	101	-8	47	49
/blog/ios-app-playbook-2026/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	2	11	-9	0	0	0	2	11
/blog/organic-traffic-15x-90-days/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	9	-9	0	0	0	0	9
/blog/stop-building-features-start-reading-data/	Stop Building Features. Start Reading Your Data. | GainFrame	3	12	-9	1	7	-6	0	5
/blog/two-months-launching-second-app/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	9	18	-9	6	12	-6	3	10
(not set)	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	11	-11	0	0	0	0	0
/blog/am-i-skinny-fat-quiz/	Am I Skinny Fat? A 60-Second Self-Check | GainFrame	12	23	-11	12	21	-9	6	13
/blog/out-of-the-box-marketing-experiments/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	2	13	-11	0	0	0	2	13
/blog/spent-5k-on-app-ads/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	3	14	-11	0	0	0	3	14
/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	2	14	-12	0	0	0	2	13
/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	1	13	-12	0	0	0	1	13
/blog/average-body-fat-percentage-women/	Average Body Fat Percentage for Women: Charts by Age & Fitness Level | GainFrame	5	17	-12	5	15	-10	4	10
/blog/my-app-has-copycats-now/	My App Has Copycats Now | GainFrame	2	14	-12	2	8	-6	0	6
/blog/organic-traffic-15x-90-days/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	12	-12	0	0	0	0	12
/blog/spent-5k-on-app-ads/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	1	13	-12	0	0	0	1	13
/tools/	GainFrame - The AI Body Composition App for Gym Goers	0	13	-13	0	0	0	0	13
/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	66	80	-14	0	0	0	60	78
/blog/1000-mrr-five-months/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	15	-14	0	0	0	1	15
/blog/best-body-fat-calculator-from-photo/	Best Body Fat Calculator from Photo: Why AI Beats Smart Scales | GainFrame	6	20	-14	5	17	-12	4	6
/blog/body-transformation-tracker-apps/	Best AI Body Transformation Apps (2026): 6 Trackers Tested & Ranked | GainFrame	27	41	-14	25	38	-13	9	17
/about/	GainFrame - The AI Body Composition App for Gym Goers	0	15	-15	0	0	0	0	13
/blog/paid-49-for-promo-video/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	5	20	-15	3	10	-7	2	7
/tools/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	1	16	-15	0	0	0	1	16
/tools/body-fat-from-photo/	GainFrame - The AI Body Composition App for Gym Goers	0	15	-15	0	0	0	0	15
(not set)	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	19	35	-16	0	0	0	2	1
